volume,page_number,page_type,epic,book,source_range,text_file,image_file,caption_id,proof_status,notes
iliad-volume-proof,169,verse,Iliad,13,13.1-837,text/iliad/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,170,verse,Iliad,13,13.1-837,text/iliad/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,171,verse,Iliad,13,13.1-837,text/iliad/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,172,verse,Iliad,13,13.1-837,text/iliad/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,173,verse,Iliad,13,13.1-837,text/iliad/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,174,book-opener,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,175,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,176,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,177,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,178,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,179,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,180,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,181,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,182,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,183,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,184,verse,Iliad,14,14.1-522,text/iliad/book-14-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,185,book-opener,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,186,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,187,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,188,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,189,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,190,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,191,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,192,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,193,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,194,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,195,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,196,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,197,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,198,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,199,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,200,verse,Iliad,15,15.1-746,text/iliad/book-15-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,201,book-opener,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,202,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,203,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,204,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,205,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,206,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,207,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,208,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,209,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,210,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,211,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,212,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,213,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,214,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,215,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,216,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,217,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,218,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,219,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,220,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,221,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,222,plate,Iliad,16,16.1-16.867,,assets/generated/iliad/book-16-patroclus-v2.png,iliad-book-16-patroclus-v2-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,223,verse,Iliad,16,16.1-867,text/iliad/book-16-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,224,book-opener,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,225,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,226,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,227,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,228,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,229,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,230,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,231,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,232,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,233,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,234,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,235,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,236,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,237,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,238,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,239,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,240,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,241,verse,Iliad,17,17.1-761,text/iliad/book-17-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,242,book-opener,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,243,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,244,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,245,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,246,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,247,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,248,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,249,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,250,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,251,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,252,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,253,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,254,verse,Iliad,18,18.1-617,text/iliad/book-18-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,255,book-opener,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,256,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,257,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,258,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,259,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,260,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,261,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,262,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,263,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,264,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,265,verse,Iliad,19,19.1-424,text/iliad/book-19-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,266,book-opener,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,267,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,268,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,269,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,270,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,271,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,272,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,273,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,274,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,275,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,276,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,277,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,278,verse,Iliad,20,20.1-503,text/iliad/book-20-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,279,book-opener,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,280,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,281,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,282,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,283,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,284,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,285,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,286,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,287,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,288,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,289,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,290,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,291,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,292,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,293,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,294,verse,Iliad,21,21.1-611,text/iliad/book-21-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,295,book-opener,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,296,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,297,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,298,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,299,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,300,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,301,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,302,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,303,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,304,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,305,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,306,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,307,verse,Iliad,22,22.1-515,text/iliad/book-22-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,308,book-opener,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,309,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,310,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,311,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,312,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,313,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,314,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,315,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,316,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,317,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,318,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,319,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,320,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,321,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,322,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,323,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,324,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,325,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,326,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,327,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,328,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,329,verse,Iliad,23,23.1-897,text/iliad/book-23-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,330,book-opener,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,331,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,332,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,333,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,334,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,335,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,336,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,337,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
